words,0,1,2,3,4
tails,0.166668055498,0.249997916753,0.166668055498,0.166668055498,0.249997916753
preparing,0.249997916753,0.249997916753,0.0833381942419,0.166668055498,0.249997916753
sections,0.232876487147,0.178082341902,0.178082341902,0.16438380559,0.246575023459
includes,0.173913232513,0.246376475533,0.115942638097,0.217391178325,0.246376475533
presents,0.202898529721,0.202898529721,0.202898529721,0.144927935305,0.246376475533
resampling,0.230768994085,0.169231005915,0.153846508873,0.2,0.246153491127
straightforward,0.157895106183,0.228069929211,0.192982517697,0.17543881194,0.245613634968
comparing,0.157895106183,0.140351400426,0.192982517697,0.263157340725,0.245613634968
washington,0.172727396694,0.172727396694,0.154545661156,0.254545206613,0.245454338844
little,0.190909132231,0.209090867769,0.163636528925,0.190909132231,0.245454338844
financial,0.163265680962,0.163265680962,0.244897501046,0.183673635983,0.244897501046
equation,0.217777738272,0.151111219753,0.208888869136,0.17777782716,0.244444345679
observe,0.111112098754,0.266665925934,0.266665925934,0.111112098754,0.244443950623
residuals,0.222221975311,0.222221975311,0.0666681481317,0.244443950623,0.244443950623
infinite,0.0731722783868,0.146342117779,0.121952171315,0.414631528884,0.243901903635
personal,0.243901903635,0.146342117779,0.243901903635,0.121952171315,0.243901903635
disease,0.170732064243,0.121952171315,0.268291850099,0.195122010707,0.243901903635
applications,0.162393242749,0.179487223318,0.217948679597,0.196581203886,0.243589650449
lines,0.230769033532,0.166666880341,0.192307741617,0.166666880341,0.24358946417
review,0.225225111599,0.198198206314,0.17117130103,0.162162332602,0.243243048455
rgs,0.297295982487,0.162162673477,0.108109349874,0.189189335279,0.243242658883
accept,0.108109349874,0.135136011676,0.135136011676,0.378375967892,0.243242658883
memory,0.135136011676,0.162162673477,0.270269320685,0.189189335279,0.243242658883
structure,0.171428673469,0.207142831633,0.2,0.178571505102,0.242856989796
great,0.214285612246,0.228571224491,0.100000714281,0.214285612246,0.242856836737
easy,0.272726721767,0.136364118454,0.196969719926,0.151515518822,0.242423921031
definitions,0.242423599642,0.0909107437766,0.0606081726034,0.363633884335,0.242423599642
children,0.0909107437766,0.181818457296,0.212121028469,0.272726170816,0.242423599642
representation,0.333331313162,0.0606081726034,0.181818457296,0.181818457296,0.242423599642
longitudinal,0.12121331495,0.272726170816,0.181818457296,0.181818457296,0.242423599642
starting,0.12121331495,0.333331313162,0.212121028469,0.0909107437766,0.242423599642
decreases,0.181818457296,0.181818457296,0.12121331495,0.272726170816,0.242423599642
livebirth,0.181818457296,0.242423599642,0.181818457296,0.151515886123,0.242423599642
institute,0.148437701415,0.171875109863,0.249999804688,0.187500048828,0.242187335206
subset,0.225806243498,0.258064047871,0.145161732567,0.12903283038,0.241935145684
coverage,0.175000104166,0.208333298611,0.158333506944,0.216666597223,0.241666493056
plasma,0.103449940518,0.17241426872,0.17241426872,0.310342925122,0.241378596921
carefully,0.103449940518,0.17241426872,0.17241426872,0.310342925122,0.241378596921
assess,0.137932104619,0.275860761021,0.20689643282,0.137932104619,0.241378596921
describes,0.344825089223,0.103449940518,0.17241426872,0.137932104619,0.241378596921
actual,0.241071245218,0.133928866389,0.21428565051,0.169642992665,0.241071245218
var,0.21428565051,0.169642992665,0.205357118941,0.169642992665,0.241071245218
filter,0.259258710567,0.185185322358,0.129630281201,0.185185322358,0.240740363515
treatments,0.333332098777,0.0925935870964,0.166666975306,0.166666975306,0.240740363515
full,0.111111934149,0.20370366941,0.240740363515,0.20370366941,0.240740363515
fisher,0.129630281201,0.20370366941,0.20370366941,0.222222016463,0.240740363515
employed,0.166666975306,0.185185322358,0.296295404672,0.111111934149,0.240740363515
previously,0.148148628253,0.222222016463,0.240740363515,0.148148628253,0.240740363515
best,0.164557074186,0.177215261977,0.208860731453,0.208860731453,0.24050620093
william,0.27884577478,0.153846375739,0.153846375739,0.173077052514,0.240384421229
among,0.193798461631,0.18992250015,0.18992250015,0.186046538669,0.240309999399
current,0.147287026019,0.178294657773,0.186046565711,0.248061829218,0.240309921279
examples,0.149350813796,0.201298697082,0.18181824085,0.227272638725,0.240259609547
needed,0.266666222225,0.0933340444397,0.160000266665,0.239999733335,0.239999733335
indicates,0.17333351111,0.17333351111,0.239999733335,0.17333351111,0.239999733335
technology,0.140000599994,0.2,0.2,0.219999800002,0.239999600004
relief,0.180000199998,0.160000399996,0.239999600004,0.180000199998,0.239999600004
runs,0.259999400006,0.180000199998,0.219999800002,0.10000099999,0.239999600004
subgradient,0.359996800064,0.120001599968,0.120001599968,0.160000799984,0.239999200016
motivation,0.120001599968,0.120001599968,0.239999200016,0.279998400032,0.239999200016
covered,0.319997600048,0.160000799984,0.120001599968,0.160000799984,0.239999200016
possess,0.239999200016,0.080002399952,0.319997600048,0.120001599968,0.239999200016
polynomials,0.160000799984,0.239999200016,0.120001599968,0.239999200016,0.239999200016
psychology,0.319997600048,0.040003199936,0.279998400032,0.120001599968,0.239999200016
pricing,0.160000799984,0.160000799984,0.279998400032,0.160000799984,0.239999200016
ronchetti,0.279998400032,0.239999200016,0.120001599968,0.120001599968,0.239999200016
approximated,0.279998400032,0.2,0.160000799984,0.120001599968,0.239999200016
handling,0.319997600048,0.160000799984,0.120001599968,0.160000799984,0.239999200016
mark,0.319997600048,0.120001599968,0.160000799984,0.160000799984,0.239999200016
effectively,0.120001599968,0.239999200016,0.160000799984,0.239999200016,0.239999200016
gelfand,0.120001599968,0.2,0.239999200016,0.2,0.239999200016
progress,0.2,0.080002399952,0.279998400032,0.2,0.239999200016
counts,0.040003199936,0.160000799984,0.359996800064,0.2,0.239999200016
monotone,0.169014302716,0.239436341998,0.197183118429,0.15492989486,0.239436341998
simultaneous,0.211267526285,0.211267526285,0.197183118429,0.140845487004,0.239436341998
applying,0.0869577504592,0.239130009456,0.239130009456,0.195652221172,0.239130009456
essentially,0.282607797741,0.173913327029,0.152174432887,0.152174432887,0.239130009456
derivatives,0.152174432887,0.217391115314,0.195652221172,0.195652221172,0.239130009456
described,0.222222160494,0.172222299383,0.188888919753,0.177777839506,0.238888780864
expansion,0.11940358654,0.11940358654,0.238805680555,0.28358146581,0.238805680555
unbiased,0.227272572315,0.113636854336,0.238636144113,0.181818285123,0.238636144113
measure,0.180232615603,0.174418679015,0.220930171715,0.18604655219,0.238371981477
equal,0.204255310095,0.2,0.165957519239,0.19148937981,0.238297790856
asymptotically,0.23809505669,0.209523764173,0.142857414965,0.171428707482,0.23809505669
college,0.158730486266,0.253967825652,0.158730486266,0.190476266061,0.238094935754
functional,0.166667063487,0.166667063487,0.261904024952,0.166667063487,0.238094784586
domain,0.119048582755,0.190476303854,0.285713265318,0.166667063487,0.238094784586
limits,0.309522505684,0.142857823121,0.0952393423888,0.21428554422,0.238094784586
emphasis,0.0714301020226,0.21428554422,0.238094784586,0.238094784586,0.238094784586
proposition,0.21428554422,0.21428554422,0.142857823121,0.190476303854,0.238094784586
conference,0.333331746051,0.0952393423888,0.166667063487,0.166667063487,0.238094784586
jones,0.190476417228,0.333330158806,0.190476417228,0.0476226756506,0.238094331087
manual,0.142858503369,0.190476417228,0.0952405895098,0.333330158806,0.238094331087
naturally,0.142858503369,0.333330158806,0.190476417228,0.0952405895098,0.238094331087
variate,0.285712244947,0.238094331087,4.76179138592e-06,0.238094331087,0.238094331087
origin,0.0952405895098,0.380948072665,0.190476417228,0.0952405895098,0.238094331087
replace,0.190476417228,0.0476226756506,0.238094331087,0.285712244947,0.238094331087
cochran,0.285712244947,0.285712244947,0.142858503369,0.0476226756506,0.238094331087
ruppert,0.285712244947,0.190476417228,0.142858503369,0.142858503369,0.238094331087
geometric,0.190476417228,0.190476417228,0.238094331087,0.142858503369,0.238094331087
indication,0.190476417228,0.0952405895098,0.333330158806,0.142858503369,0.238094331087
accurately,0.190476417228,0.142858503369,0.285712244947,0.142858503369,0.238094331087
mallows,0.142858503369,0.142858503369,0.238094331087,0.238094331087,0.238094331087
things,0.380948072665,0.142858503369,0.238094331087,4.76179138592e-06,0.238094331087
required,0.139344510883,0.286884889816,0.188524637194,0.147541198602,0.237704763505
upon,0.175257859496,0.237113210757,0.226803985546,0.123711733445,0.237113210757
interaction,0.236841862882,0.184210630193,0.171052822021,0.171052822021,0.236841862882
solid,0.236841620505,0.184210734069,0.105264404416,0.236841620505,0.236841620505
exposure,0.184210734069,0.0789489611979,0.210526177287,0.289472506941,0.236841620505
transformations,0.184210734069,0.210526177287,0.289472506941,0.0789489611979,0.236841620505
splitting,0.263157063723,0.236841620505,0.0789489611979,0.184210734069,0.236841620505
nature,0.172043161058,0.204301052145,0.18279579142,0.204301052145,0.236558943231
treated,0.218181652894,0.181818347106,0.145455041318,0.218181652894,0.236363305788
areas,0.251968299337,0.165354467108,0.188976421353,0.15748048236,0.236220329841
distributed,0.214285663265,0.221428494898,0.157143010204,0.171428673469,0.235714158164
corresponding,0.172268965822,0.193277325048,0.168067293976,0.231092371655,0.2352940435
appropriate,0.176470665129,0.163398812422,0.202614370541,0.222222149601,0.235294002307
intake,0.188235363321,0.152941453286,0.235293910036,0.188235363321,0.235293910036
gaussian,0.220588083911,0.220588083911,0.205882309689,0.117647664355,0.235293858133
examination,0.23529377163,0.196078469819,0.137255517103,0.196078469819,0.23529377163
cov,0.098040215292,0.215686120724,0.254901422535,0.196078469819,0.23529377163
mortality,0.235293598624,0.147059602065,0.176470934251,0.205882266437,0.235293598624
slope,0.0882369376921,0.382350259555,0.147059602065,0.147059602065,0.235293598624
decisions,0.26470493081,0.26470493081,0.176470934251,0.0588256055058,0.235293598624
candidate,0.205882266437,0.205882266437,0.0882369376921,0.26470493081,0.235293598624
cited,0.352936678333,0.117649480898,0.235293079615,0.0588276815388,0.235293079615
editing,0.0588276815388,0.176471280256,0.235293079615,0.294114878974,0.235293079615
skewness,0.176471280256,0.294114878974,0.176471280256,0.117649480898,0.235293079615
expansions,0.176471280256,0.117649480898,0.352936678333,0.117649480898,0.235293079615
wider,0.235293079615,0.235293079615,0.176471280256,0.117649480898,0.235293079615
pik,0.176471280256,0.176471280256,0.235293079615,0.176471280256,0.235293079615
yielding,0.294114878974,0.176471280256,0.235293079615,0.0588276815388,0.235293079615
feel,0.176471280256,0.0588276815388,0.294114878974,0.235293079615,0.235293079615
stages,0.352936678333,0.176471280256,0.117649480898,0.117649480898,0.235293079615
cook,0.0588276815388,0.294114878974,0.176471280256,0.235293079615,0.235293079615
experimenter,0.117649480898,0.235293079615,0.117649480898,0.294114878974,0.235293079615
funds,0.235293079615,0.176471280256,0.294114878974,0.0588276815388,0.235293079615
guttman,0.117649480898,0.235293079615,0.176471280256,0.235293079615,0.235293079615
editions,0.117649480898,0.235293079615,0.294114878974,0.117649480898,0.235293079615
predict,0.294114878974,0.176471280256,0.117649480898,0.176471280256,0.235293079615
necessity,0.352936678333,0.176471280256,5.88217993588e-06,0.235293079615,0.235293079615
outline,0.235293079615,0.176471280256,0.117649480898,0.235293079615,0.235293079615
nonstandard,0.117649480898,0.235293079615,0.235293079615,0.176471280256,0.235293079615
extends,0.235293079615,0.235293079615,0.117649480898,0.176471280256,0.235293079615
beliefs,0.117649480898,0.352936678333,0.235293079615,0.0588276815388,0.235293079615
integrating,0.294114878974,0.117649480898,0.176471280256,0.176471280256,0.235293079615
estima,0.235293079615,0.294114878974,0.235293079615,5.88217993588e-06,0.235293079615
taught,0.176471280256,5.88217993588e-06,0.176471280256,0.411758477692,0.235293079615
cyclosporine,0.117649480898,0.117649480898,0.176471280256,0.352936678333,0.235293079615
let,0.198473283608,0.180152686906,0.215267163918,0.170992388555,0.235114477012
change,0.207171300456,0.207171300456,0.191235077221,0.159362630752,0.235059691116
figures,0.173469523115,0.204081611829,0.173469523115,0.2142856414,0.234693700542
somewhat,0.173469523115,0.183673552686,0.142857434401,0.265305789256,0.234693700542
determine,0.135802865414,0.209876482244,0.185185276634,0.234567687854,0.234567687854
rank,0.209876482244,0.172839673829,0.209876482244,0.172839673829,0.234567687854
grant,0.106383974639,0.17021308284,0.297871299241,0.19148945224,0.234042191041
manner,0.21276582164,0.148936713439,0.148936713439,0.255318560441,0.234042191041
pages,0.168831371225,0.207792157194,0.233766014506,0.155844442569,0.233766014506
term,0.173333422222,0.2,0.206666644445,0.186666711111,0.233333222223
reported,0.255555246915,0.133333703702,0.166666851851,0.211111049383,0.233333148149
until,0.2,0.150000416663,0.249999583337,0.166666944442,0.233333055558
project,0.266665555574,0.2,0.2,0.100001666639,0.233332777787
cox,0.2,0.266665555574,0.166667222213,0.133334444426,0.233332777787
variates,0.299998333361,0.2,0.0666688888519,0.2,0.233332777787
gene,0.2,0.2,0.2,0.166667222213,0.233332777787
ridge,0.166667222213,0.166667222213,0.2,0.233332777787,0.233332777787
judgment,0.2,0.133334444426,0.100001666639,0.333331111148,0.233332777787
explained,0.233332777787,0.166667222213,0.266665555574,0.100001666639,0.233332777787
based,0.189119185079,0.243523259685,0.189119185079,0.14507779135,0.233160578808
complete,0.172932432585,0.165413663858,0.22556381367,0.203007507491,0.233082582396
aid,0.136986732968,0.150685269279,0.315067705016,0.16438380559,0.232876487147
directly,0.219177950836,0.178082341902,0.219177950836,0.150685269279,0.232876487147
classical,0.205479414525,0.150685269279,0.150685269279,0.26027355977,0.232876487147
product,0.205479414525,0.191780878213,0.178082341902,0.191780878213,0.232876487147
vector,0.201388886478,0.166666724537,0.236111048418,0.163194508343,0.232638832224
wages,0.209302217416,0.139535586796,0.209302217416,0.209302217416,0.232557760956
who,0.227488086521,0.199052134948,0.180094833898,0.161137532849,0.232227411783
commodities,0.196428603316,0.196428603316,0.142857653057,0.232142570156,0.232142570156
predictive,0.142857653057,0.214285586736,0.232142570156,0.178571619896,0.232142570156
uniformly,0.232142570156,0.160714636476,0.196428603316,0.178571619896,0.232142570156
principal,0.178571619896,0.160714636476,0.285713520415,0.142857653057,0.232142570156
cost,0.231578781164,0.136842437671,0.147368698059,0.252631301941,0.231578781164
degree,0.178947479224,0.178947479224,0.231578781164,0.178947479224,0.231578781164
weighted,0.157407604594,0.194444470164,0.24999976852,0.166666820987,0.231481335735
selected,0.25170050442,0.16326543107,0.24489780647,0.10884384747,0.23129241057
first,0.176626841549,0.220451513644,0.177954861916,0.193891106314,0.231075676577
sup,0.182692390902,0.153846375739,0.182692390902,0.249999759617,0.230769082841
specified,0.131868506217,0.186813259268,0.197802209878,0.252746962929,0.230769061708
priors,0.208791160488,0.131868506217,0.175824308658,0.252746962929,0.230769061708
partial,0.208791160488,0.197802209878,0.197802209878,0.164835358047,0.230769061708
equally,0.17307718195,0.249999519235,0.153846597629,0.192307766271,0.230768934914
largest,0.269230103557,0.192307766271,0.192307766271,0.115385428986,0.230768934914
economy,0.333331623954,0.179487442469,0.12820604864,0.12820604864,0.230768836297
hours,0.256409533211,0.205128139383,0.12820604864,0.179487442469,0.230768836297
held,0.12820604864,0.256409533211,0.205128139383,0.179487442469,0.230768836297
peter,0.12820604864,0.230768836297,0.230768836297,0.179487442469,0.230768836297
stage,0.179487442469,0.102565351726,0.256409533211,0.230768836297,0.230768836297
telephone,0.179487442469,0.153846745555,0.230768836297,0.205128139383,0.230768836297
tracking,0.115386242572,0.192307840234,0.230768639065,0.230768639065,0.230768639065
renewal,0.307690236726,0.192307840234,0.115386242572,0.153847041403,0.230768639065
living,0.230768639065,0.192307840234,0.153847041403,0.192307840234,0.230768639065
unionists,0.307690236726,0.0769254437415,0.192307840234,0.192307840234,0.230768639065
recommend,0.269229437895,0.192307840234,0.230768639065,0.0769254437415,0.230768639065
daniel,0.115386242572,0.230768639065,0.230768639065,0.192307840234,0.230768639065
substituted,0.192307840234,0.307690236726,0.115386242572,0.153847041403,0.230768639065
agencies,0.115386242572,0.384611834388,0.153847041403,0.115386242572,0.230768639065
letting,0.153847041403,0.230768639065,0.153847041403,0.230768639065,0.230768639065
commerce,0.192307840234,0.153847041403,0.115386242572,0.307690236726,0.230768639065
neighborhood,0.153847041403,0.153847041403,0.346151035557,0.115386242572,0.230768639065
bad,0.0769278104688,0.153847928926,0.384608284297,0.153847928926,0.230768047383
genovese,0.30768816584,0.230768047383,0.0769278104688,0.153847928926,0.230768047383
www,0.0769278104688,0.30768816584,0.384608284297,7.6920118457e-06,0.230768047383
formulated,0.230768047383,0.30768816584,0.0769278104688,0.153847928926,0.230768047383
thesis,0.0769278104688,0.0769278104688,0.461528402754,0.153847928926,0.230768047383
integrable,0.153847928926,0.0769278104688,0.384608284297,0.153847928926,0.230768047383
instrument,0.30768816584,0.30768816584,0.153847928926,7.6920118457e-06,0.230768047383
introducing,0.30768816584,0.0769278104688,0.230768047383,0.153847928926,0.230768047383
worst,0.153847928926,0.30768816584,0.153847928926,0.153847928926,0.230768047383
equivalence,0.153847928926,0.0769278104688,0.384608284297,0.153847928926,0.230768047383
emphasized,0.384608284297,0.230768047383,7.6920118457e-06,0.153847928926,0.230768047383
ecological,0.0769278104688,0.230768047383,0.30768816584,0.153847928926,0.230768047383
achieves,0.0769278104688,0.384608284297,0.0769278104688,0.230768047383,0.230768047383
substitution,0.153847928926,0.30768816584,0.0769278104688,0.230768047383,0.230768047383
sam,0.30768816584,0.30768816584,0.0769278104688,0.0769278104688,0.230768047383
aims,7.6920118457e-06,0.384608284297,0.230768047383,0.153847928926,0.230768047383
para,0.153847928926,0.30768816584,0.0769278104688,0.230768047383,0.230768047383
paperbound,7.6920118457e-06,0.30768816584,0.230768047383,0.230768047383,0.230768047383
drop,0.30768816584,0.230768047383,0.0769278104688,0.153847928926,0.230768047383
revealed,7.6920118457e-06,0.153847928926,0.461528402754,0.153847928926,0.230768047383
competitors,0.153847928926,0.153847928926,0.0769278104688,0.384608284297,0.230768047383
actuarial,0.153847928926,7.6920118457e-06,0.30768816584,0.30768816584,0.230768047383
banks,0.153847928926,0.384608284297,0.153847928926,0.0769278104688,0.230768047383
blyth,0.384608284297,0.230768047383,0.0769278104688,0.0769278104688,0.230768047383
soon,0.30768816584,0.153847928926,0.230768047383,0.0769278104688,0.230768047383
dominion,0.153847928926,0.153847928926,0.384608284297,0.0769278104688,0.230768047383
brownian,0.153847928926,0.153847928926,0.0769278104688,0.384608284297,0.230768047383
sity,0.384608284297,7.6920118457e-06,0.30768816584,0.0769278104688,0.230768047383
postrandomization,0.230768047383,0.30768816584,0.153847928926,0.0769278104688,0.230768047383
package,0.153847928926,0.30768816584,7.6920118457e-06,0.30768816584,0.230768047383
influences,0.384608284297,7.6920118457e-06,0.0769278104688,0.30768816584,0.230768047383
tasks,0.153847928926,0.153847928926,0.230768047383,0.230768047383,0.230768047383
demographic,0.153847928926,0.153847928926,0.230768047383,0.230768047383,0.230768047383
tentative,0.0769278104688,0.153847928926,0.30768816584,0.230768047383,0.230768047383
proceeds,0.153847928926,7.6920118457e-06,0.230768047383,0.384608284297,0.230768047383
totally,0.230768047383,7.6920118457e-06,0.30768816584,0.230768047383,0.230768047383
polytechnic,0.153847928926,0.153847928926,0.230768047383,0.230768047383,0.230768047383
ralph,0.230768047383,0.230768047383,0.230768047383,0.0769278104688,0.230768047383
warren,0.0769278104688,0.153847928926,0.230768047383,0.30768816584,0.230768047383
arranged,0.230768047383,0.153847928926,0.153847928926,0.230768047383,0.230768047383
logarithm,0.0769278104688,0.230768047383,0.153847928926,0.30768816584,0.230768047383
indiana,0.153847928926,0.153847928926,0.153847928926,0.30768816584,0.230768047383
deterministic,0.153847928926,0.0769278104688,0.230768047383,0.30768816584,0.230768047383
queuing,0.230768047383,0.230768047383,0.153847928926,0.153847928926,0.230768047383
testing,0.206060587695,0.21212117539,0.21212117539,0.139394123048,0.230302938476
shown,0.189003455321,0.199312715958,0.175257774471,0.206185556382,0.230240497869
series,0.192090402928,0.192090402928,0.201506589918,0.184557453336,0.22975515089
control,0.158163372032,0.204081622241,0.229591761246,0.178571483236,0.229591761246
they,0.178240765925,0.203703699417,0.201388887281,0.187500014468,0.229166632909
them,0.180555623071,0.21527772473,0.208333304398,0.166666782407,0.229166565394
expressed,0.270832595494,0.0625014322767,0.270832595494,0.166667013885,0.22916636285
final,0.132530526925,0.204819248077,0.228915488461,0.204819248077,0.228915488461
designs,0.253011728845,0.168674887501,0.132530526925,0.216867368269,0.228915488461
questions,0.180723007693,0.253011728845,0.192771127885,0.144578647117,0.228915488461
necessary,0.228813437231,0.169491654696,0.169491654696,0.203389816145,0.228813437231
volume,0.202127653916,0.186170249547,0.202127653916,0.180851114758,0.228723327863
still,0.209523764173,0.16190494331,0.180952471655,0.219047528345,0.228571292518
percentile,0.142857959172,0.257142040828,0.114286938758,0.257142040828,0.228571020414
averages,0.2,0.2,0.171428979586,0.2,0.228571020414
determining,0.2,0.171428979586,0.2,0.2,0.228571020414
hall,0.257142040828,0.2,0.142857959172,0.171428979586,0.228571020414
biased,0.257142040828,0.171428979586,0.228571020414,0.114286938758,0.228571020414
background,0.171428979586,0.228571020414,0.142857959172,0.228571020414,0.228571020414
scoring,0.142857959172,0.228571020414,0.142857959172,0.257142040828,0.228571020414
wang,0.228571020414,0.142857959172,0.114286938758,0.285713061242,0.228571020414
unfortunately,0.2,0.142857959172,0.142857959172,0.285713061242,0.228571020414
entire,0.142857959172,0.171428979586,0.085715918344,0.371426122484,0.228571020414
multiple,0.16751277281,0.182741160555,0.218274065294,0.203045677549,0.228426323791
high,0.172839590001,0.197530871818,0.203703692273,0.197530871818,0.22839497409
prior,0.165354376175,0.191601060891,0.199475066306,0.215223077135,0.228346419493
attempt,0.210526223454,0.210526223454,0.210526223454,0.140351400426,0.228069929211
logit,0.122807694669,0.122807694669,0.263157340725,0.263157340725,0.228069929211
lemma,0.213235245459,0.191176503028,0.161764846453,0.205882331315,0.227941073746
application,0.183544355872,0.196202543663,0.158227980291,0.234177107034,0.227848013139
assuming,0.265822368213,0.113924595414,0.227847925013,0.164557186347,0.227847925013
company,0.227847925013,0.151899038614,0.17721533408,0.21518977728,0.227847925013
year,0.203592803614,0.143712743375,0.179640779519,0.245508845782,0.22754482771
chicago,0.209090867769,0.209090867769,0.2,0.154545661156,0.227272603306
limit,0.113636854336,0.227272572315,0.204545428719,0.227272572315,0.227272572315
bound,0.136363997932,0.159091141528,0.238636144113,0.238636144113,0.227272572315
wide,0.16666691919,0.272726721767,0.16666691919,0.16666691919,0.227272520663
planning,0.227272417359,0.227272417359,0.204545402893,0.11363734503,0.227272417359
hill,0.136364359496,0.227272417359,0.27272644629,0.136364359496,0.227272417359
reasons,0.27272644629,0.227272417359,0.136364359496,0.136364359496,0.227272417359
unless,0.181818388427,0.181818388427,0.11363734503,0.295453460756,0.227272417359
purdue,0.272725619872,0.0909115701916,0.227272107452,0.181818595032,0.227272107452
verify,0.136365082612,4.54535124202e-06,0.272725619872,0.363632644713,0.227272107452
carnegie,0.272725619872,0.318179132292,0.0909115701916,0.0909115701916,0.227272107452
immediate,0.181818595032,0.0909115701916,0.409086157133,0.0909115701916,0.227272107452
calculate,0.136365082612,0.409086157133,0.136365082612,0.0909115701916,0.227272107452
fail,0.0909115701916,0.227272107452,0.227272107452,0.227272107452,0.227272107452
rejected,0.181818595032,0.227272107452,0.227272107452,0.136365082612,0.227272107452
correctly,0.227272107452,0.227272107452,0.0454580577714,0.272725619872,0.227272107452
identify,0.181818595032,0.181818595032,0.227272107452,0.181818595032,0.227272107452
energy,0.181818595032,0.227272107452,0.181818595032,0.181818595032,0.227272107452
lengths,0.272725619872,0.136365082612,0.0909115701916,0.272725619872,0.227272107452
exceeds,0.0909115701916,0.181818595032,0.227272107452,0.272725619872,0.227272107452
williams,0.272725619872,0.181818595032,0.136365082612,0.181818595032,0.227272107452
consist,0.272725619872,0.227272107452,0.0909115701916,0.181818595032,0.227272107452
mod,0.136365082612,0.181818595032,0.136365082612,0.318179132292,0.227272107452
goods,0.181818595032,0.227272107452,0.181818595032,0.181818595032,0.227272107452
feldman,0.181818595032,0.136365082612,0.136365082612,0.318179132292,0.227272107452
power,0.212765912178,0.127659830994,0.205673738746,0.226950259042,0.226950259042
max,0.175257859496,0.154639409075,0.237113210757,0.206185535126,0.226803985546
ratio,0.193333344444,0.223333294445,0.163333394444,0.193333344444,0.226666622222
useful,0.233333222223,0.186666711111,0.213333288889,0.140000199999,0.226666577778
future,0.2,0.160000266665,0.266666222225,0.14666702222,0.22666648889
lower,0.22666648889,0.133333777775,0.239999733335,0.17333351111,0.22666648889
studied,0.186666755555,0.17333351111,0.213333244445,0.2,0.22666648889
text,0.179687579345,0.19531251831,0.242187335206,0.156250170898,0.226562396241
due,0.194968569281,0.232704299672,0.176100704086,0.169811415687,0.226415011274
expect,0.226414845143,0.15094385902,0.226414845143,0.169811605551,0.226414845143
stock,0.169811605551,0.15094385902,0.226414845143,0.226414845143,0.226414845143
strong,0.169811605551,0.207547098612,0.188679352082,0.207547098612,0.226414845143
consistency,0.0566051263667,0.207547098612,0.320753577796,0.188679352082,0.226414845143
form,0.183381112635,0.186246438042,0.194842414266,0.209169041305,0.226360993752
second,0.170491851653,0.183606584252,0.206557366299,0.213114732599,0.226229465198
obtain,0.256281265625,0.150753892578,0.185929683594,0.180904570592,0.226130587612
also,0.2100719352,0.208633087314,0.1697841944,0.185611521143,0.225899261943
drug,0.193548439125,0.177419536939,0.225806243498,0.177419536939,0.225806243498
distinct,0.225806035387,0.193548491153,0.225806035387,0.129033402687,0.225806035387
widely,0.25806357962,0.193548491153,0.16129094692,0.16129094692,0.225806035387
narrow,0.25806357962,0.225806035387,0.225806035387,0.0645183142207,0.225806035387
possibility,0.193548491153,0.129033402687,0.322578668086,0.129033402687,0.225806035387
kalman,0.193548491153,0.290321123853,0.16129094692,0.129033402687,0.225806035387
involve,0.193548491153,0.0967758584539,0.225806035387,0.25806357962,0.225806035387
death,0.25806357962,0.193548491153,0.16129094692,0.16129094692,0.225806035387
fix,0.25806357962,0.16129094692,0.0967758584539,0.25806357962,0.225806035387
what,0.215686236063,0.166666748366,0.230392082372,0.161764799596,0.225490133603
bounded,0.196078450596,0.205882324106,0.215686197617,0.156862956554,0.225490071127
determined,0.140845487004,0.197183118429,0.140845487004,0.295773973423,0.225351934141
range,0.181250058594,0.237499882813,0.175000078125,0.181250058594,0.224999921875
tion,0.249999687502,0.187500078125,0.237499765626,0.100000624996,0.224999843751
whose,0.237499765626,0.2,0.125000468747,0.212499921875,0.224999843751
intakes,0.162500234374,0.187500078125,0.237499765626,0.187500078125,0.224999843751
denominator,0.0500018749766,0.2,0.224999687504,0.299998750016,0.224999687504
arguments,0.125000937488,0.150000624992,0.249999375008,0.249999375008,0.224999687504
early,0.150000624992,0.150000624992,0.249999375008,0.224999687504,0.224999687504
why,0.175000312496,0.0750015624805,0.32499843752,0.2,0.224999687504
namely,0.175000312496,0.175000312496,0.2,0.224999687504,0.224999687504
successive,0.224999687504,0.125000937488,0.2,0.224999687504,0.224999687504
probable,0.249999375008,0.249999375008,0.125000937488,0.150000624992,0.224999687504
significant,0.202898540223,0.217391241336,0.159420436882,0.195652189666,0.224637591893
called,0.193877582257,0.163265493543,0.2142856414,0.204081611829,0.224489670971
depend,0.112245345687,0.173469523115,0.234693700542,0.255101759685,0.224489670971
result,0.248031401513,0.169291399033,0.204724400149,0.153543398537,0.224409400769
census,0.172413840666,0.186206920333,0.206896539834,0.21034480975,0.224137889417
whether,0.166666762452,0.16091965253,0.224137861673,0.224137861673,0.224137861673
missing,0.223958270942,0.166666753472,0.187500032552,0.197916672092,0.223958270942
calibration,0.179104633548,0.194029895299,0.223880418803,0.179104633548,0.223880418803
yobs,0.208955157051,0.223880418803,0.11940358654,0.223880418803,0.223880418803
restricted,0.149254110044,0.164179371796,0.28358146581,0.179104633548,0.223880418803
need,0.195804210475,0.237762105727,0.160839297765,0.181818245391,0.223776140643
students,0.152941453286,0.164706089964,0.270587820072,0.188235363321,0.223529273357
years,0.218085058284,0.196808519126,0.186170249547,0.175531979968,0.223404193074
